time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],quadChassisTest17_1.perRotorDisturbance
7.390000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.719557755703597e-13,-1.4063850661648672e-13,1.5054178474310973,3.019604632781287e-13,1.296649452513371e-12,-0.017351167451753483,-9.431625305197732e-13,9.561252652481391e-15,-8.583795652654612e-10,3.2023788165697105e-12,-1.4125207847502129e-13,-1.755686343816536e-10,1.0,-8.583795652654612e-10,-9.561251842889947e-15,8.583795652654612e-10,1.0,-9.431625305279804e-13,9.561252652481391e-15,9.431625305197732e-13,1.0,14.166680914770813,-14.166680914772313,14.166680914771725,-14.166680914770225,14.1668256426988,-14.166825642700008,14.16682564270227,-14.166825642698766,-3.865090956064849e-13,-5.635381265624913e-13,1.6055587851275561,7.21687112811494e-15,-2.830053758880538e-15,0.0,3.394238620871378e-18,0.0,0.0054178474310973,1.3181359225818626e-12,0.0,0.0,0.0
7.4,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.754176152075025e-13,-1.2701378503335614e-13,1.5052458696439275,3.4534129488379316e-13,1.372169002799379e-12,-0.017045220104994624,-9.01980262933616e-13,-9.885400764027607e-15,-8.601748985994853e-10,2.9868109846078365e-12,-1.6625136929213905e-12,-1.9939167076691654e-10,1.0,-8.601748985994853e-10,9.885401539888388e-15,8.601748985994853e-10,1.0,-9.019802629251128e-13,-9.885400764027607e-15,9.01980262933616e-13,1.0,14.166457682878978,-14.166457682880576,14.166457682880951,-14.166457682879354,14.166602781458074,-14.166602781461094,14.166602781459428,-14.166602781461629,-4.094936625630942e-13,-6.073938743891734e-13,1.6055081862466303,7.68345440790596e-15,1.8003300447006752e-15,0.0,2.2211353298904394e-16,0.0,0.005245869643927481,1.3035620309574116e-12,0.0,0.0,0.0
7.41,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779703402309305e-13,-1.1372611460106202e-13,1.5050769358338576,2.473222585618445e-13,1.3415555687514553e-12,-0.016742374145392962,-9.091108827475433e-13,1.1006937495760295e-14,-8.62152524522351e-10,-2.2308848107285776e-12,2.262169879436823e-12,-1.574433923419418e-10,1.0,-8.62152524522351e-10,-1.1006936711968051e-14,8.62152524522351e-10,1.0,-9.091108827570331e-13,1.1006937495760295e-14,9.091108827475433e-13,1.0,14.16623390170389,-14.16623390170875,14.166233901706697,-14.166233901701839,14.16637931782695,-14.166379317830389,14.16637931782854,-14.166379317828198,-3.628074116225578e-13,-5.991302291958734e-13,1.6054574636625953,2.3362481354900704e-14,-9.867389487001833e-15,0.0,4.171942110716781e-18,0.0,0.005076935833857599,1.3040105416573606e-12,0.0,0.0,0.0
7.42,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816537570167622e-13,-9.948742207793327e-14,1.504911014947606,4.117769303617724e-13,1.4443800213688213e-12,-0.01644263715122273,-9.15719533399833e-13,-1.714671894155068e-14,-8.637281496706199e-10,-1.604427091878221e-12,-4.5335483989456154e-12,-1.5510514153617535e-10,1.0,-8.637281496706199e-10,1.7146719732483417e-14,8.637281496706199e-10,1.0,-9.157195333850228e-13,-1.714671894155068e-14,9.15719533399833e-13,1.0,14.166009653007203,-14.166009653011786,14.16600965301391,-14.166009653009327,14.166155334661068,-14.166155334667625,14.166155334663278,-14.166155334657967,-4.4516606799266674e-13,-6.566614467207316e-13,1.6054066359135062,2.2035041162837094e-14,1.0218759376569917e-14,0.0,2.1065921493741817e-18,0.0,0.0049110149476059295,1.3500518625010184e-12,0.0,0.0,0.0
7.43,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.848581904329861e-13,-8.391725942911952e-14,1.5047480758618237,2.031991240306966e-13,1.6529114957012184e-12,-0.016146015564638436,-9.029269761547401e-13,-2.500170585208372e-14,-8.652753323773142e-10,3.640255794297803e-12,3.936153398163305e-12,-1.4905210644924213e-10,1.0,-8.652753323773142e-10,2.500170663336416e-14,8.652753323773142e-10,1.0,-9.029269761331068e-13,-2.500170585208372e-14,9.029269761547401e-13,1.0,14.165785016508082,-14.165785016509544,14.165785016506574,-14.165785016505113,14.165930912945186,-14.16593091295091,14.165930912953458,-14.165930912946523,-3.446942349456478e-13,-7.666065242379222e-13,1.6053557210712281,7.025181456290184e-15,-1.427473528793549e-14,0.0,3.9596246028728905e-18,0.0,0.004748075861823686,1.3934325939692125e-12,0.0,0.0,0.0
7.44,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85703254692282e-13,-6.555394616118496e-14,1.5045880873943125,3.118104573189569e-14,1.8965516903830837e-12,-0.015852514720406715,-8.072648977685018e-13,6.418690218940186e-14,-8.667963832633134e-10,1.038329098020521e-11,1.1268772145604327e-11,-1.7130455599443608e-10,1.0,-8.667963832633135e-10,-6.418690148966757e-14,8.667963832633135e-10,1.0,-8.072648978241388e-13,6.418690218940186e-14,8.072648977685018e-13,1.0,14.16556006989215,-14.165560069889361,14.165560069881717,-14.165560069884506,14.165706131689575,-14.165706131689115,14.165706131686626,-14.16570613168589,-2.6092395865096587e-13,-8.951490046282981e-13,1.6053047367486009,-1.340637755458166e-14,-3.675374774764403e-14,0.0,4.7460728620558145e-18,0.0,0.00458808739431249,1.3835871820072097e-12,0.0,0.0,0.0
7.45,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.871987781150411e-13,-4.6730799561571286e-14,1.5044310183149658,2.30674338981789e-13,1.871089160275181e-12,-0.015562138873451105,-7.256714913363562e-13,1.293510882590141e-13,-8.686029489486002e-10,5.99515216736017e-12,3.4971664611082913e-12,-2.0754102552350028e-10,1.0,-8.686029489486003e-10,-1.2935108762869368e-13,8.686029489486003e-10,1.0,-7.25671491448711e-13,1.293510882590141e-13,7.256714913363562e-13,1.0,14.165334888851925,-14.16533488885165,14.165334888848514,-14.165334888848788,14.165481067855866,-14.165481067852976,14.16548106784552,-14.165481067847708,-3.593263656633977e-13,-8.922063374554119e-13,1.6052537001062182,-1.3262758463720499e-15,-1.5083035169353795e-14,0.0,6.1068960233114305e-18,0.0,0.00443101831496584,1.3292577031501883e-12,0.0,0.0,0.0
7.46,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.896321480365676e-13,-2.7449928349266206e-14,1.5042768373564173,2.8142967647684905e-13,1.947215276882233e-12,-0.015274891227319584,-6.56280405910699e-13,1.6114950929885732e-13,-8.706288774571399e-10,6.4086579930132266e-12,1.7570918833472086e-12,-1.9371369928977925e-10,1.0,-8.7062887745714e-10,-1.6114950872748065e-13,8.706288774571398e-10,1.0,-6.562804060510004e-13,1.6114950929885732e-13,6.56280405910699e-13,1.0,14.165109547141157,-14.165109547140514,14.165109547138334,-14.165109547138975,14.16525579643637,-14.165255796438162,14.16525579643611,-14.165255796437654,-3.854003471051413e-13,-9.39219781045679e-13,1.6052026278597564,-3.087901364712622e-15,-1.0487447963204318e-14,0.0,9.668140351161604e-19,0.0,0.004276837356417262,1.3046250029260333e-12,0.0,0.0,0.0
7.47,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92131276642704e-13,-8.20304376367997e-15,1.5041255132244244,2.8161794993765736e-13,1.9064150835050083e-12,-0.014990773960999413,-6.150949318559582e-13,1.953331517018066e-13,-8.72571415411791e-10,2.004926396790576e-12,2.467916969716323e-12,-1.8922817697436808e-10,1.0,-8.725714154117911e-10,-1.9533315116509234e-13,8.725714154117909e-10,1.0,-6.150949320264005e-13,1.953331517018066e-13,6.150949318559582e-13,1.0,14.164884116569699,-14.164884116571674,14.164884116568956,-14.164884116566979,14.165030390499838,-14.165030390498082,14.165030390495676,-14.165030390498005,-3.8675652488822033e-13,-9.28984107657295e-13,1.605151536286704,9.505226433344347e-15,-1.3075393502162532e-14,0.0,3.9489003979203885e-18,0.0,0.0041255132244244486,1.271066514544707e-12,0.0,0.0,0.0
7.48,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.948549880470736e-13,1.0805953254481137e-14,1.5039770146079803,2.708963735882583e-13,1.9343947202786123e-12,-0.014709788255865037,-6.096598556428732e-13,2.2705501062622704e-13,-8.74491202631737e-10,8.760473261729752e-13,3.3900315575233413e-12,-2.0034316814016679e-10,1.0,-8.744912026317371e-10,-2.2705501009308485e-13,8.744912026317369e-10,1.0,-6.096598558414309e-13,2.2705501062622704e-13,6.096598556428732e-13,1.0,14.164658667054775,-14.16465866705748,14.164658667054107,-14.1646586670514,14.164804921163512,-14.164804921165928,14.16480492116547,-14.164804921160345,-3.828862486897788e-13,-9.522937811747243e-13,1.6051004412332839,1.3010236437715796e-14,-1.6222875072232266e-14,0.0,5.9079606087064484e-18,0.0,0.003977014607980278,1.2899131433900818e-12,0.0,0.0,0.0
7.49,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98241939058268e-13,3.0857831214690565e-14,1.5038313101891512,4.0422369255321817e-13,2.0597005674102804e-12,-0.014431934322042015,-5.83787696934792e-13,2.371297572972101e-13,-8.765683757022266e-10,3.5538139251181007e-12,-1.0349348274041886e-12,-2.2831364671458094e-10,1.0,-8.765683757022267e-10,-2.3712975678548023e-13,8.765683757022265e-10,1.0,-5.837876971426525e-13,2.371297572972101e-13,5.83787696934792e-13,1.0,14.1644332666419,-14.164433266642986,14.164433266642233,-14.164433266641147,14.16457945768147,-14.164579457683327,14.16457945768297,-14.16457945767599,-4.4985904989373473e-13,-1.0237691942256433e-12,1.6050493581212515,5.219754825541759e-15,-3.6214884643295304e-15,0.0,3.719683209174383e-18,0.0,0.0038313101891511714,1.3266843091289064e-12,0.0,0.0,0.0
7.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.033521079462968e-13,5.1997049023473743e-14,1.503688368652665,5.887398447539528e-13,2.1607304952055615e-12,-0.01415721142454098,-5.370998501417784e-13,1.8560649979639632e-13,-8.788522212327082e-10,5.57219109978779e-12,-8.61253715868321e-12,-2.338691125268697e-10,1.0,-8.788522212327083e-10,-1.8560649932436492e-13,8.788522212327083e-10,1.0,-5.370998503048992e-13,1.8560649979639632e-13,5.370998501417784e-13,1.0,14.164207981538757,-14.164207981538558,14.164207981542514,-14.164207981542713,14.1643540674301,-14.164354067431548,14.164354067430017,-14.16435406743073,-5.427588309586655e-13,-1.0839122327452637e-12,1.6049983019547156,-9.549145422766687e-16,1.902854488927074e-14,0.0,3.748355856780458e-18,0.0,0.003688368652664975,1.3207342286433994e-12,0.0,0.0,0.0
7.51,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.109045298560132e-13,7.343592202184578e-14,1.5035481586952277,7.629215463999634e-13,2.168417903682369e-12,-0.013885617908859536,-4.990424732964551e-13,3.249678828143041e-14,-8.81165514539861e-10,3.764810085611442e-12,-1.5548080580541375e-11,-2.336984048214426e-10,1.0,-8.81165514539861e-10,-3.24967878416914e-14,8.81165514539861e-10,1.0,-4.990424733250902e-13,3.249678828143041e-14,4.990424732964551e-13,1.0,14.163982876144816,-14.163982876145667,14.163982876154217,-14.163982876153367,14.16412881597685,-14.164128815975708,14.164128815980797,-14.164128815979929,-6.318354646771575e-13,-1.0985184647961976e-12,1.604947287326854,4.091071475334479e-15,4.110394498764312e-14,0.0,3.94162712480508e-18,0.0,0.003548158695227732,1.2578947182987595e-12,0.0,0.0,0.0
7.5200000000000005,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.184580089294004e-13,9.545316707537424e-14,1.5034106490345982,6.912192028122558e-13,2.270953947439681e-12,-0.013617151226094823,-4.577908746582425e-13,-1.1977209442024546e-13,-8.834002331517093e-10,5.828058273155457e-12,-1.2371435624213898e-11,-1.646407951839676e-10,1.0,-8.834002331517092e-10,1.1977209482465802e-13,8.834002331517092e-10,1.0,-4.577908745524359e-13,-1.1977209442024546e-13,4.577908746582425e-13,1.0,14.163758013084799,-14.163758013084355,14.163758013091385,-14.163758013091831,14.163903767073773,-14.163903767073046,14.163903767081804,-14.163903767081763,-6.005597566874198e-13,-1.1598427956165856e-12,1.6048963284265372,-2.1379212802188643e-15,3.38066829463318e-14,0.0,4.292366452456291e-18,0.0,0.003410649034598201,1.2075891032060688e-12,0.0,0.0,0.0
7.53,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255544248496291e-13,1.1962659705873898e-13,1.503275808418402,7.397683491476884e-13,2.512882841889336e-12,-0.013351807957717132,-3.4714282939694407e-13,-2.5476597251945824e-13,-8.84999658982922e-10,1.4102975399426903e-11,-1.5132801185999204e-11,-1.4250892664386255e-10,1.0,-8.849996589829219e-10,2.547659728266795e-13,8.849996589829219e-10,1.0,-3.4714282917147626e-13,-2.5476597251945824e-13,3.4714282939694407e-13,1.0,14.163533453223021,-14.163533453217335,14.163533453226409,-14.163533453232095,14.16367898271951,-14.163678982722539,14.163678982727514,-14.163678982727781,-6.279123757072505e-13,-1.2904863198618357e-12,1.604845439044925,-2.7342525576134913e-14,4.362397675882489e-14,0.0,2.459922246200125e-18,0.0,0.0032758084184019154,1.1593247832026453e-12,0.0,0.0,0.0
7.54,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.321966983445006e-13,1.4512456583185892e-13,1.5031436056327088,5.922690375197596e-13,2.554116084431623e-12,-0.01308958384000597,-1.9719899020055876e-13,-3.800222849028543e-13,-8.863774552030945e-10,1.468911894969874e-11,-1.007546762735153e-11,-1.0155955608700146e-10,1.0,-8.863774552030944e-10,3.80022285077647e-13,8.863774552030944e-10,1.0,-1.9719898986371556e-13,-3.800222849028543e-13,1.9719899020055876e-13,1.0,14.163309255705556,-14.163309255699152,14.163309255705526,-14.16330925571193,14.16345452316516,-14.163454523155888,14.163454523165404,-14.163454523173323,-5.590754470594615e-13,-1.323565265737787e-12,1.604794632582034,-3.078193174271924e-14,3.063777614070401e-14,0.0,4.05113025772151e-18,0.0,0.003143605632708768,1.0224455779417148e-12,0.0,0.0,0.0
7.55,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.368047280535645e-13,1.6962952975989702e-13,1.503014009510365,3.714890766612413e-13,2.3590951635690445e-12,-0.012830473787935061,-9.672884550136789e-14,-4.335833440755698e-13,-8.873881458112642e-10,6.072265796876927e-12,-2.3845577271845808e-12,-9.844913210619138e-11,1.0,-8.873881458112642e-10,4.3358334416140585e-13,8.873881458112642e-10,1.0,-9.672884511661117e-14,-4.335833440755698e-13,9.672884550136789e-14,1.0,14.163085477982587,-14.16308547798115,14.163085477983048,-14.163085477984485,14.163230446937568,-14.16323044693037,14.163230446938556,-14.163230446942618,-4.5334094376350793e-13,-1.2405026262958115e-12,1.604743922053182,-6.910034214069616e-15,9.117750293444431e-15,0.0,2.6079241977437254e-18,0.0,0.003014009510365012,8.827756536226795e-13,0.0,0.0,0.0
7.5600000000000005,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.393763390526101e-13,1.9247878052952993e-13,1.5028869889390837,1.588979069638846e-13,2.2302723441067522e-12,-0.012574471918886129,-6.818675364529772e-14,-4.1844195821156244e-13,-8.883699475044802e-10,4.958795388829643e-13,4.6745767152834904e-12,-9.576357333145514e-11,1.0,-8.883699475044802e-10,4.1844195827213747e-13,8.883699475044802e-10,1.0,-6.818675327356647e-14,-4.1844195821156244e-13,6.818675364529772e-14,1.0,14.16286217584359,-14.162862175845468,14.162862175843093,-14.162862175841214,14.163006810896865,-14.163006810896105,14.163006810896155,-14.163006810897404,-3.505846169987428e-13,-1.1890045389159356e-12,1.604693320095472,9.031196075107241e-15,-1.1424153559659533e-14,0.0,1.9452278733367368e-18,0.0,0.002886988939083679,8.334844578154463e-13,0.0,0.0,0.0
7.57,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.405741215724117e-13,2.1526274242551716e-13,1.5027625128693083,1.154182733988453e-13,2.3172447690117583e-12,-0.012321571575674853,-4.4675480001591705e-14,-3.6371361033819875e-13,-8.892988247503939e-10,3.574859542751232e-12,4.896256495252513e-12,-8.411840418979031e-11,1.0,-8.892988247503939e-10,3.6371361037792856e-13,8.892988247503939e-10,1.0,-4.467547967814162e-14,-3.6371361033819875e-13,4.4675480001591705e-14,1.0,14.162639403437435,-14.162639403437419,14.162639403434792,-14.162639403434808,14.162783670243531,-14.162783670247057,14.162783670241792,-14.16278367023843,-3.2990845979138247e-13,-1.2430987388378832e-12,1.6046428389740897,-7.284377373082844e-17,-1.263324306402654e-14,0.0,6.402883780631318e-18,0.0,0.0027625128693082868,8.344811812751183e-13,0.0,0.0,0.0
7.58,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.423363944380587e-13,2.394328596851831e-13,1.5026405503218423,1.7017108794959994e-13,2.4554219661892627e-12,-0.012071765349432795,3.2367619151040425e-14,-3.4848244157237973e-13,-8.900989141870873e-10,9.197190677173566e-12,5.558427532304032e-13,-3.638082427582685e-11,1.0,-8.900989141870873e-10,3.4848244154356937e-13,8.900989141870873e-10,1.0,3.236761946122427e-14,-3.4848244157237973e-13,-3.2367619151040425e-14,1.0,14.162417213301966,-14.162417213298369,14.16241721329836,-14.162417213301959,14.162561078544165,-14.162561078543721,14.162561078540078,-14.162561078541453,-3.5759965522757933e-13,-1.3229572388959029e-12,1.6045924905886462,-1.7294088218591593e-14,-3.443791485500106e-17,0.0,2.221162123115999e-16,0.0,0.0026405503218422943,8.020135789253669e-13,0.0,0.0,0.0
7.59,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.425020915924883e-13,2.6402803863014724e-13,1.5025210703952558,-8.537562048973813e-14,2.4127798200935952e-12,-0.011825045101923086,1.271202976300824e-13,-2.858522242424383e-13,-8.905521029102636e-10,7.470598514141823e-12,9.436184596909304e-12,-8.564683825768839e-11,1.0,-8.905521029102636e-10,2.8585222412923106e-13,8.905521029102636e-10,1.0,1.271202978846487e-13,-2.858522242424383e-13,-1.271202976300824e-13,1.0,14.162195656395962,-14.162195656393171,14.162195656387665,-14.162195656390455,14.162339087770153,-14.162339087768123,14.162339087766625,-14.162339087773644,-2.326010018139691e-13,-1.3145250757301107e-12,1.6045422864793852,-1.341407856606295e-14,-2.6477007956049296e-14,0.0,5.989232324901581e-18,0.0,0.002521070395255842,7.063259004876639e-13,0.0,0.0,0.0
7.6000000000000005,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.403111382439093e-13,2.880211858150556e-13,1.502404042273061,-2.692262607455536e-13,2.4655839869352254e-12,-0.011581401987915763,1.99662937072582e-13,-1.4032985782113096e-13,-8.914375748234488e-10,1.0549654000017966e-11,1.6304352981468582e-11,-1.0264522519225238e-10,1.0,-8.914375748234488e-10,1.403298576431439e-13,8.914375748234488e-10,1.0,1.996629371976773e-13,-1.4032985782113096e-13,-1.99662937072582e-13,1.0,14.161974782119957,-14.161974782115113,14.161974782105078,-14.161974782109922,14.162117748324825,-14.162117748321235,14.162117748314234,-14.162117748315934,-1.4150346644994798e-13,-1.352506525253482e-12,1.6044922378335271,-2.328623185854548e-14,-4.8235267494157685e-14,0.0,3.4336679400295594e-18,0.0,0.0024040422730609023,6.453963355941523e-13,0.0,0.0,0.0
7.61,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.369140586394989e-13,3.1175227784162547e-13,1.5022894352306793,-3.7458143886145727e-13,2.3393355463494188e-12,-0.011340826472168407,2.7108574260980753e-13,5.16515550536295e-14,-8.924946598527155e-10,6.349490044705028e-12,2.1158449010814822e-11,-1.0410071579649179e-10,1.0,-8.924946598527155e-10,-5.165155529557208e-14,8.924946598527155e-10,1.0,2.710857425637088e-13,5.16515550536295e-14,-2.7108574260980753e-13,1.0,14.16175463833468,-14.161754638332178,14.161754638318687,-14.161754638321186,14.161897109147109,-14.16189710914153,14.161897109131772,-14.161897109136579,-8.82170675841145e-14,-1.3027145419515658e-12,1.6044423554893386,-1.2017335491861774e-14,-6.48615963544643e-14,0.0,3.801671226298322e-18,0.0,0.00228943523067926,5.512682609262975e-13,0.0,0.0,0.0
7.62,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.331205129173717e-13,3.3454342842145203e-13,1.5021772186421958,-3.0970287074405904e-13,2.2556978119249093e-12,-0.011103308362386344,3.1496940284763977e-13,2.6799087646132406e-13,-8.935441192694259e-10,4.00398874715868e-12,1.9049200762862517e-11,-1.1825755903774534e-10,1.0,-8.935441192694258e-10,-2.679908767427631e-13,8.935441192694258e-10,1.0,3.1496940260817805e-13,2.6799087646132406e-13,-3.1496940284763977e-13,1.0,14.16153527141803,-14.161535271416826,14.161535271404013,-14.161535271405217,14.161677217817992,-14.161677217815903,14.161677217800474,-14.161677217803842,-1.1805446243828653e-13,-1.2733038142484015e-12,1.6043926499473475,-5.789300080102683e-15,-6.158805002281654e-14,0.0,1.5944918015135765e-18,0.0,0.0021772186421957773,5.880423355342658e-13,0.0,0.0,0.0
7.63,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313379355513098e-13,3.566358944181266e-13,1.5020673619868954,-5.4631242530032355e-14,2.1879145633743892e-12,-0.010868836820960005,3.420485307621665e-13,4.1018700079414905e-13,-8.947129724684368e-10,2.332653916545559e-12,9.938398776663921e-12,-1.0354974276349705e-10,1.0,-8.947129724684367e-10,-4.1018700110018427e-13,8.947129724684369e-10,1.0,3.420485303951669e-13,4.1018700079414905e-13,-3.420485307621665e-13,1.0,14.161316726267097,-14.161316726266826,14.161316726259107,-14.161316726259379,14.161458119951071,-14.161458119951064,14.161458119935608,-14.161458119937945,-2.420027833866685e-13,-1.2512999978851901e-12,1.6043431313723129,-1.3053028321953459e-15,-3.710857703710682e-14,0.0,5.2891258356782584e-18,0.0,0.0020673619868953885,7.116934038754171e-13,0.0,0.0,0.0
7.640000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.320888281268293e-13,3.780571108844896e-13,1.5019598348555911,1.4004744726819777e-13,2.1049442423465e-12,-0.010637400386112206,3.5295617522069103e-13,4.646913186255984e-13,-8.957590963030707e-10,2.402359219919751e-14,3.9832619872319895e-12,-9.970926692621166e-11,1.0,-8.957590963030705e-10,-4.646913189417622e-13,8.957590963030707e-10,1.0,3.5295617480443954e-13,4.646913186255984e-13,-3.5295617522069103e-13,1.0,14.161099046330271,-14.161099046331362,14.16109904632705,-14.16109904632596,14.161239859784013,-14.16123985978432,14.161239859778572,-14.161239859775826,-3.3767196254775215e-13,-1.221523055939496e-12,1.6042938095994441,5.2378103622897474e-15,-2.072701473208663e-14,0.0,4.327628152645775e-18,0.0,0.001959834855591147,7.891069875824131e-13,0.0,0.0,0.0
