time_s,reference_x_m,reference_y_m,reference_z_m,reference_vx_mps,reference_vy_mps,reference_vz_mps,position_x_m,position_y_m,position_z_m,velocity_x_mps,velocity_y_mps,velocity_z_mps,angle_roll_rad,angle_pitch_rad,angle_yaw_rad,body_rate_x_radps,body_rate_y_radps,body_rate_z_radps,rotation_11,rotation_12,rotation_13,rotation_21,rotation_22,rotation_23,rotation_31,rotation_32,rotation_33,motor_command_1,motor_command_2,motor_command_3,motor_command_4,motor_speed_1,motor_speed_2,motor_speed_3,motor_speed_4,per_rotor_disturbance_n
24.69,0.0,0.0,1.5,0.0,0.0,0.0,-0.18992087182193904,2.1518929052736426e-08,1.50035271906472,-0.1317678631822545,1.438410907810594e-08,-0.0006705240243161406,4.7115032471678055e-09,0.04214011247473681,-1.553545057305726e-07,1.1397081892732002e-09,-0.022006915175194867,-1.1553290458672964e-09,0.9991122368453047,-1.5515602121042452e-07,-0.0421276415901488,1.552165877244704e-07,0.9999999999999882,-1.8332156896644724e-09,0.042127641590148576,-4.707320548181799e-09,0.9991122368453167,14.152716204072028,-14.15271730203433,14.151728042092133,-14.15172914084254,14.15271721597063,-14.152718314920866,14.151728447368766,-14.15172954512969,0.0
24.7,0.0,0.0,1.5,0.0,0.0,0.0,-0.19121779819709867,2.1660409298012325e-08,1.5003461342402107,-0.12763207353688155,1.3920419595567743e-08,-0.0006526246318581725,4.686768141981361e-09,0.04191801988580766,-1.5536514855416786e-07,1.095295893549393e-09,-0.02241141914574306,-1.1529762349912256e-09,0.9991215684415493,-1.5516874604292743e-07,-0.04190574512968574,1.5522867090459578e-07,0.9999999999999878,-1.8239241753653582e-09,0.04190574512968552,-4.68265113693836e-09,0.9991215684415613,14.152669109329855,-14.152670207417197,14.151698890537629,-14.151699989313487,14.152670103305521,-14.15267120212475,14.151699282676168,-14.151700380721511,0.0
24.71,0.0,0.0,1.5,0.0,0.0,0.0,-0.19247349334884686,2.1797284973015484e-08,1.5003397176615398,-0.12351841188770923,1.345888237601488e-08,-0.0006343145502879337,4.661664556209644e-09,0.04169191544894231,-1.5537531848361157e-07,1.036291626004991e-09,-0.022808567975662105,-1.1546401297405666e-09,0.9991310179772188,-1.5518102105897508e-07,-0.04167983824083985,1.5524030012506667e-07,0.999999999999988,-1.8143535848062567e-09,0.04167983824083963,-4.6576136535141175e-09,0.9991310179772308,14.152619310481334,-14.152620408708295,14.151667021608523,-14.151668120388566,14.152620287070096,-14.152621385713205,14.151667399708453,-14.151668498077143,0.0
24.72,0.0,0.0,1.5,0.0,0.0,0.0,-0.19368813540865487,2.1929568171162836e-08,1.5003335269694689,-0.1194275614895513,1.3000743186554016e-08,-0.0006157271056356649,4.635928608237826e-09,0.041461895753296285,-1.55385941955273e-07,1.0095392494565481e-09,-0.023198355372489467,-1.143617784310481e-09,0.9991405787292993,-1.5519378263413146e-07,-0.041450017327580274,1.5525239997159e-07,0.9999999999999878,-1.8048213782706173e-09,0.04145001732758005,-4.631944392582512e-09,0.9991405787293113,14.152566914998278,-14.15256801332993,14.151632466845088,-14.151633565670656,14.152567870441558,-14.152568969013469,14.151632834416738,-14.151633933009116,0.0
24.73,0.0,0.0,1.5,0.0,0.0,0.0,-0.19486196816356002,2.2057289250697612e-08,1.5003275466692,-0.11535980290715996,1.2545629722340702e-08,-0.0005968499513864496,4.609659485122789e-09,0.041228026045758204,-1.5539668987617354e-07,9.989015205740306e-10,-0.023580804181709717,-1.1257916582662144e-09,0.9991502453086238,-1.55206696549064e-07,-0.041216347481218336,1.552646408099282e-07,0.9999999999999878,-1.7952244822447008e-09,0.041216347481218114,-4.605742405349714e-09,0.9991502453086358,14.152511973853459,-14.152513072272308,14.15159530002117,-14.151596398911513,14.152512905972452,-14.15251400452683,14.151595658992047,-14.15159675775562,0.0
24.740000000000002,0.0,0.0,1.5,0.0,0.0,0.0,-0.19599524065128976,2.2180479394653903e-08,1.5003217592768134,-0.11131539994913753,1.2093132408589503e-08,-0.0005776669773328091,4.5829645675577355e-09,0.040990370661256596,-1.554072049150649e-07,9.868208574637894e-10,-0.02395593886962065,-1.1075547890487994e-09,0.9991600123793967,-1.5521940010096022e-07,-0.040978892883778546,1.5527666478678494e-07,0.9999999999999882,-1.785450636024127e-09,0.040978892883778324,-4.5791149340553784e-09,0.9991600123794087,14.15245453739649,-14.152455635903967,14.151555596482032,-14.151556695432433,14.15245544570718,-14.152456544241916,14.151555947078652,-14.151557046012243,0.0
24.75,0.0,0.0,1.5,0.0,0.0,0.0,-0.19708818812767523,2.2299165124231953e-08,1.5003161676771752,-0.10729472094275311,1.164330122603173e-08,-0.0005582028921574309,4.555847645002374e-09,0.04074900257725111,-1.5541748729288434e-07,9.736721387710065e-10,-0.0243237768684867,-1.0888859348481395e-09,0.9991698742713528,-1.5523189241820823e-07,-0.0407377263546318,1.5528847123800207e-07,0.999999999999988,-1.7755074230596086e-09,0.040737726354631576,-4.5520657186565155e-09,0.9991698742713648,14.15239467286118,-14.152395771458607,14.151513420335341,-14.151514519341182,14.152395556891788,-14.152396655406346,14.151513762799485,-14.151514861900331,0.0
24.76,0.0,0.0,1.5,0.0,0.0,0.0,-0.19814104952512726,2.241337335528513e-08,1.5003107744495292,-0.10329812657493659,1.119618645058108e-08,-0.0005384819625872184,4.528312094087637e-09,0.04050399455569003,-1.5542753821901988e-07,9.5987630101092e-10,-0.024684336557944622,-1.0697588538805076e-09,0.9991798253514408,-1.55244173637393e-07,-0.04049292050026129,1.5530006049248592e-07,0.999999999999988,-1.765402854566456e-09,0.040492920500261084,-4.524598087307356e-09,0.9991798253514528,14.152332448064097,-14.152333546752676,14.151468836179962,-14.151469935236774,14.152333307336447,-14.152334405832041,14.151469170784223,-14.151470270047804,0.0
24.77,0.0,0.0,1.5,0.0,0.0,0.0,-0.1991540673809366,2.2523131389934543e-08,1.5003055818656612,-0.09932596987403348,1.0751838693086149e-08,-0.0005185279914136685,4.5003608643323085e-09,0.04025541913032356,-1.5543735993338237e-07,9.459020125369829e-10,-0.025037637254330457,-1.0501420715794294e-09,0.999189860026743,-1.5525624494590232e-07,-0.04024454770169121,1.5531143391476405e-07,0.999999999999988,-1.7551453821316413e-09,0.040244547701691,-4.496714942102086e-09,0.999189860026755,14.152267931347318,-14.152269030128087,14.15142190903846,-14.15142300814196,14.152268765356684,-14.15226986383645,14.151422236107756,-14.151423335527634,0.0
24.78,0.0,0.0,1.5,0.0,0.0,0.0,-0.20012748776558,2.262846690818431e-08,1.5003005918880545,-0.09537859619153827,1.0310308939080557e-08,-0.0004983642955131474,4.4719964638032125e-09,0.04000334859401746,-1.5544695574850417e-07,9.322673478056132e-10,-0.025383699200008908,-1.0299986499767287e-09,0.9991999727473189,-1.5526810862450983e-07,-0.03999268010190958,1.5532259394756027e-07,0.9999999999999882,-1.7447439102624058e-09,0.03999268010190937,-4.4684187447583295e-09,0.9991999727473309,14.152201191524142,-14.152202290397955,14.15137270429433,-14.15137380344047,14.152201999714597,-14.15220309818377,14.15137302422866,-14.15137412379631,0.0
24.79,0.0,0.0,1.5,0.0,0.0,0.0,-0.20106156021102084,2.2729407959536143e-08,1.5002958061680496,-0.09145634318385053,9.871648588535615e-09,-0.0004780136838672797,4.4432209447189925e-09,0.03974785498606964,-1.5545633009166587e-07,9.195414619366646e-10,-0.02572254355270125,-1.0092859592768003e-09,0.9992101580089581,-1.5527976808993587e-07,-0.039737389593287646,1.5533354415438744e-07,0.9999999999999878,-1.7342078088762566e-09,0.03973738959328744,-4.43971150224143e-09,0.9992101580089701,14.152132297823313,-14.152133396790807,14.151321287627281,-14.151322386812295,14.15213307956006,-14.15213417802618,14.15132160092768,-14.151322700632312,0.0
24.8,0.0,0.0,1.5,0.0,0.0,0.0,-0.2019565376390146,2.28259829546046e-08,1.5002912260440067,-0.08755954079400835,9.435909495610464e-09,-0.00045749843558321986,4.414035888996969e-09,0.03948901007952683,-1.5546548854705021e-07,9.083462655679365e-10,-0.02605419237481607,-9.879554516239757e-10,0.9992204103558564,-1.5529122793738573e-07,-0.03947874780499321,1.5534428926215848e-07,0.9999999999999882,-1.7235469257320848e-09,0.039478747804993004,-4.410594752329081e-09,0.9992204103558684,14.15206131983293,-14.152062418894491,14.151267724946067,-14.151268824166513,14.152062074371965,-14.152063172845054,14.151268032246206,-14.151269132074573,0.0
24.810000000000002,0.0,0.0,1.5,0.0,0.0,0.0,-0.20281267628940988,2.291822065673171e-08,1.50028685253946,-0.08368851123344304,9.003144008404565e-09,-0.00043684027791403567,4.384442393743261e-09,0.03922688536850437,-1.5547443789792388e-07,8.993581000019489e-10,-0.026378668622779173,-9.659524370605757e-10,0.9992307243831984,-1.5530249398306446e-07,-0.03921682609040051,1.553548352038143e-07,0.999999999999988,-1.712771598802391e-09,0.0392168260904003,-4.381069549116535e-09,0.9992307243832104,14.151988327447311,-14.151989426603043,14.151212082325797,-14.151213181578617,14.151989053899428,-14.1519901523922,14.15121238442473,-14.151213484360971,0.0
24.82,0.0,0.0,1.5,0.0,0.0,0.0,-0.20363023564845242,2.300615017360203e-08,1.5002826863612804,-0.07984356896371957,8.573405008708619e-09,-0.000416060364279017,4.3544410566858615e-09,0.03896155205550645,-1.5548318616884654e-07,8.93309412642538e-10,-0.026695996136365887,-9.432158616702137e-10,0.9992410947396639,-1.553135733066701e-07,-0.03895169551449461,1.5536518916097047e-07,0.999999999999988,-1.7018926685865263e-09,0.0389516955144944,-4.351136448462171e-09,0.9992410947396759,14.151913390810732,-14.151914490060424,14.151154425940845,-14.151155525223407,14.151914088103007,-14.151915186631076,14.15115472384135,-14.151155823866759,0.0
24.830000000000002,0.0,0.0,1.5,0.0,0.0,0.0,-0.20440947837708945,2.3089800948857653e-08,1.5002787278978347,-0.07602502067827727,8.146745951755526e-09,-0.0003951792522839851,4.324031961550769e-09,0.038693081038747974,-1.5549174266790863e-07,8.909904327185805e-10,-0.027006199628034692,-9.196780878985844e-10,0.9992515161298441,-1.5532447429386405e-07,-0.03868342684127106,1.553753596065805e-07,0.999999999999988,-1.690921490365015e-09,0.03868342684127085,-4.320795493373562e-09,0.9992515161298561,14.151836580262641,-14.151837679605723,14.151094821999743,-14.151095921309903,14.15183724709593,-14.151838345678016,14.15109511695022,-14.151096217043078,0.0
24.84,0.0,0.0,1.5,0.0,0.0,0.0,-0.20515067023927033,2.3169202753712914e-08,1.500274977217143,-0.07223316528418415,7.72322090597283e-09,-0.0003742168817416744,4.293214663381365e-09,0.038421542899478904,-1.555001180289954e-07,8.932508472917427e-10,-0.027309304672261336,-8.952646770415012e-10,0.9992619833165739,-1.5533520667871838e-07,-0.03841209052113196,1.5538535634761656e-07,0.9999999999999882,-1.6798699463951077e-09,0.03841209052113175,-4.290046199334311e-09,0.9992619833165859,14.151757966284164,-14.151759065719686,14.151033336679554,-14.151034436015701,14.151758601085303,-14.151759699743462,14.15103363022004,-14.151034730355398,0.0
24.85,0.0,0.0,1.5,0.0,0.0,0.0,-0.20585408003025224,2.3244385678569542e-08,1.5002714340650407,-0.06846829388387092,7.302884592732916e-09,-0.0003531925526920057,4.261988173800914e-09,0.03814700788930871,-1.555083242540808e-07,9.010014775447397e-10,-0.027605337694876254,-8.698941738872346e-10,0.9992724911231796,-1.553457815861421e-07,-0.03813775667827602,1.5539519056776772e-07,0.9999999999999882,-1.6687504580476644e-09,0.03813775667827581,-4.2588875395716215e-09,0.9992724911231916,14.151677619442628,-14.15167871896921,14.150970036059407,-14.150971135420532,14.151678220313345,-14.151679319073178,14.150970330072521,-14.150971430222002,0.0
24.86,0.0,0.0,1.5,0.0,0.0,0.0,-0.20651997950490117,2.3315380124631355e-08,1.5002680978633343,-0.0647306897568863,6.8857924261056055e-09,-0.00033212490342247593,4.230350946218709e-09,0.03786954591753377,-1.5551637475554665e-07,9.15215955346282e-10,-0.02789432596240216,-8.434778934983322e-10,0.9992830344356418,-1.5535621157428358e-07,-0.037860495098085624,1.5540487487015438e-07,0.9999999999999882,-1.6575759978857098e-09,0.03786049509808543,-4.227317930265171e-09,0.9992830344356538,14.151595610338378,-14.151596709954175,14.150904986055497,-14.150906085441239,14.151596174998588,-14.151597273889488,14.150905282820881,-14.150906382952448,0.0
24.87,0.0,0.0,1.5,0.0,0.0,0.0,-0.20714864330599686,2.3382216795519404e-08,1.5002649677079631,-0.0610206283416313,6.472000552608364e-09,-0.00031103188848842955,4.198300860979803e-09,0.03758922653846482,-1.5552428439853184e-07,9.369324000885966e-10,-0.028176297571395365,-8.159197101153011e-10,0.9992936082046722,-1.5536651067691222e-07,-0.03758037521450801,1.5541442332005973e-07,0.999999999999988,-1.6463601016848736e-09,0.037580375214507813,-4.19533521569734e-09,0.9992936082046842,14.151512009550403,-14.151513109253074,14.15083825235372,-14.150839351764432,14.151512535277117,-14.15151363433249,14.150838554608285,-14.15083965468604,0.0
24.88,0.0,0.0,1.5,0.0,0.0,0.0,-0.2077403488925344,2.3444926688886674e-08,1.5002620423671589,-0.0573383772171145,6.061565890958877e-09,-0.0002899307567334498,4.1658352104589845e-09,0.037306118938757384,-1.5553206954330745e-07,9.67255095792945e-10,-0.028451281437787586,-7.871158481629389e-10,0.9993042074477054,-1.5537669444577724e-07,-0.03729746609743347,1.554238514876775e-07,0.999999999999988,-1.6351168803961864e-09,0.03729746609743328,-4.162936653345511e-09,0.9993042074477174,14.15142688758189,-14.151427987368542,14.150769900343708,-14.15077099978052,14.151427371143766,-14.15142847040129,14.150770211346355,-14.150771311330306,0.0
24.89,0.0,0.0,1.5,0.0,0.0,0.0,-0.2082953764680287,2.3503541088033205e-08,1.5002593202796035,-0.053684196084686324,5.6545461718252755e-09,-0.0002688380293096299,4.132950684099023e-09,0.037020291924742,-1.555397480876807e-07,1.007356168478542e-09,-0.02871930728623167,-7.569546753374086e-10,0.9993148272508066,-1.5538677999294534e-07,-0.03701183644006778,1.5543317649087588e-07,0.9999999999999878,-1.6238610320515585e-09,0.037011836440067586,-4.130118898916567e-09,0.9993148272508185,14.151340314807406,-14.151341414674569,14.150699995052111,-14.150701094516986,14.15134075239336,-14.151341851895218,14.15070031865363,-14.150701418499459,0.0
24.900000000000002,0.0,0.0,1.5,0.0,0.0,0.0,-0.20881400890881666,2.355809155352086e-08,1.5002567995525893,-0.050058336749792945,5.250999977578556e-09,-0.0002477694776979563,4.099643353393991e-09,0.03673181390975749,-1.5554733950942573e-07,1.0584772637895946e-09,-0.028980405639448308,-7.25316497750777e-10,0.9993254627704935,-1.5539678603311636e-07,-0.03672355454630185,1.5544241703797715e-07,0.999999999999988,-1.6126078536125316e-09,0.036723554546301655,-4.096877991324477e-09,0.9993254627705055,14.151252361418791,-14.151253461362366,14.150628601076122,-14.150629700571926,14.15125274856192,-14.151253848355061,14.150628941794032,-14.15063004145287,0.0
24.91,0.0,0.0,1.5,0.0,0.0,0.0,-0.2092965316923605,2.3608609914788308e-08,1.500254477960177,-0.04646104310371706,4.850986782043537e-09,-0.00022674010172861768,4.0659086568178464e-09,0.03644075290148445,-1.5555486490874152e-07,1.1219312248753659e-09,-0.02923460780757626,-6.920733571072698e-10,0.9993361092354733,-1.554067329259173e-07,-0.0364326883180761,1.554515934705527e-07,0.999999999999988,-1.6013732527627638e-09,0.036432688318075904,-4.0632093376112244e-09,0.9993361092354853,14.151163097372299,-14.15116419738752,14.150555782516788,-14.150556882047358,14.151163428867887,-14.15116452900429,14.150556145615365,-14.150557245033538,0.0
24.92,0.0,0.0,1.5,0.0,0.0,0.0,-0.20974323040960305,2.3655135314328318e-08,1.5002523816722462,-0.04289275470698155,4.454026857200211e-09,-0.00020582465134432585,4.032005668680879e-09,0.036147196370819694,-1.5556214214547202e-07,1.1763478367562779e-09,-0.029481939019970264,-6.622958969665125e-10,0.9993467612297926,-1.5541642818176036e-07,-0.03613932511129294,1.5546052292304736e-07,0.999999999999988,-1.5899051613234963e-09,0.036139325111292746,-4.0293718062564495e-09,0.9993467612298046,14.151072560466647,-14.151073660554815,14.150481652556923,-14.150482752117442,14.151072845806105,-14.151073946241056,14.150482028753624,-14.150483127972851,0.0
24.93,0.0,0.0,1.5,0.0,0.0,0.0,-0.2101543922517299,2.369770964989333e-08,1.500250546719166,-0.039353975433405484,4.0594497375477194e-09,-0.00018511854955792536,3.998286728038702e-09,0.035851238413961796,-1.5556891789206863e-07,1.1923512478190373e-09,-0.02972242283824872,-6.428794249232047e-10,0.9993574131835117,-1.5542560506620357e-07,-0.0358435589072227,1.554689513563771e-07,0.9999999999999878,-1.5778569445585483e-09,0.0358435589072225,-3.995717481698772e-09,0.9993574131835237,14.150980776822065,-14.15098187699289,14.150406341395083,-14.150407440968756,14.150981045634179,-14.150982146190348,14.150406701467539,-14.15040780066034,0.0
24.94,0.0,0.0,1.5,0.0,0.0,0.0,-0.21053031409507622,2.37363537556109e-08,1.5002489219902,-0.035844586062342275,3.6682178293818724e-09,-0.00016453346578967912,3.964305019219963e-09,0.035552912616977676,-1.5557555965628338e-07,1.2093929890942842e-09,-0.029956104297670573,-6.249805854055467e-10,0.9993680617710852,-1.5543464675660188e-07,-0.03554542321987741,1.55477245512653e-07,0.9999999999999878,-1.5656940914319115e-09,0.03554542321987723,-3.961799823327287e-09,0.9993680617710972,14.150887868447693,-14.150888968698752,14.15032982853664,-14.150330928123996,14.150888123504403,-14.150889224180236,14.150330169890433,-14.150331269056405,0.0
24.95,0.0,0.0,1.5,0.0,0.0,0.0,-0.21087129093056015,2.377110096073747e-08,1.5002475059782392,-0.03236481331606995,3.2803556514129224e-09,-0.00014408545585482108,3.930072409057446e-09,0.03525228667069405,-1.555820805963401e-07,1.2274459477170176e-09,-0.03018301725749904,-6.088034322355318e-10,0.9993787024879923,-1.55443565250683e-07,-0.03524498564892135,1.5548541783675388e-07,0.9999999999999878,-1.5534157887898826e-09,0.035244985648921166,-3.927630664847736e-09,0.9993787024880043,14.150793901515437,-14.150795001843926,14.150252179015142,-14.150253278617273,14.150794145599212,-14.150795246391931,14.150252499059304,-14.150253598199463,0.0
24.96,0.0,0.0,1.5,0.0,0.0,0.0,-0.21117761998183457,2.380198485040119e-08,1.5002462969515566,-0.028914876746325723,2.8958865976524926e-09,-0.00012378994228949184,3.895601148895566e-09,0.034949427878480474,-1.5558849485213663e-07,1.2464690233430648e-09,-0.03040319628308174,-5.945629714748534e-10,0.9993893309083848,-1.554523735358696e-07,-0.03494231341035308,1.5549348176732077e-07,0.9999999999999882,-1.5410208012728965e-09,0.0349423134103529,-3.8932222256807215e-09,0.9993893309083968,14.150698941564345,-14.150700041967063,14.150173457236061,-14.15017455685466,14.150699177422528,-14.150700278328001,14.150173753427909,-14.150174852544833,0.0
24.97,0.0,0.0,1.5,0.0,0.0,0.0,-0.21144960063334353,2.3829039257934357e-08,1.5002452929548904,-0.025494988736777635,2.5148329222065443e-09,-0.00010366169853156544,3.860903886851744e-09,0.03464440314561396,-1.555948175660186e-07,1.2664064728796518e-09,-0.030616676634518704,-5.824854140656791e-10,0.9993999426863978,-1.554610856106234e-07,-0.034637473325872185,1.5550145175778075e-07,0.9999999999999878,-1.5285074562351708e-09,0.034637473325872005,-3.8585871232373694e-09,0.9993999426864097,14.15060305344402,-14.150604153917348,14.150093726914502,-14.150094826551895,14.1506032837393,-14.150604384751919,14.15009399680872,-14.150095095906705,0.0
24.98,0.0,0.0,1.5,0.0,0.0,0.0,-0.21168753435838014,2.385229825720603e-08,1.5002444918105249,-0.02210535450547625,2.137215724066134e-09,-8.371483310136103e-05,3.82599368005214e-09,0.03433727896864294,-1.5560106490354795e-07,1.287187254904753e-09,-0.030823494255334746,-5.72808427684546e-10,0.9994105335573888,-1.5546971650580088e-07,-0.03433053181224078,1.5550934329735403e-07,0.999999999999988,-1.5158736286376529e-09,0.0343305318122406,-3.823738385168153e-09,0.9994105335574008,14.150506301259945,-14.150507401799812,14.150013051012593,-14.150014150671781,14.150506528515084,-14.150507629627612,14.150013292314899,-14.150014391400106,0.0
24.990000000000002,0.0,0.0,1.5,0.0,0.0,0.0,-0.2118917246471435,2.387179615495447e-08,1.5002438911193752,-0.018746172107324793,1.7630549319002263e-09,-6.396277378246208e-05,3.790884006842762e-09,0.034028121424754226,-1.5560725407426737e-07,1.3087243737802541e-09,-0.03102368576115384,-5.657813878120983e-10,0.9994210993390922,-1.554782823060197e-07,-0.034021554870643136,1.55517172932043e-07,0.9999999999999878,-1.5031167259150293e-09,0.034021554870642956,-3.788689461585822e-09,0.9994210993391042,14.1504087483168,-14.150409848918676,14.14993149167637,-14.149932591361067,14.150408974855582,-14.150410076059009,14.14993170230224,-14.149932801382851,0.0
25.0,0.0,0.0,1.5,0.0,0.0,0.0,-0.2120624769347961,2.3887567483119753e-08,1.5002434882620685,-0.015417632436537147,1.392369288847145e-09,-4.4418251802463904e-05,3.755588778976263e-09,0.033716996161139635,-1.55613403352459e-07,1.330914223464671e-09,-0.0312172884283777,-5.616656280220641e-10,0.9994316359327033,-1.5548680017103555e-07,-0.033710608076040774,1.55524958285605e-07,0.999999999999988,-1.4902336728173285e-09,0.033710608076040594,-3.753454237262796e-09,0.9994316359327153,14.150310457063805,-14.150311557722665,14.149849110172937,-14.149850209887603,14.150310684946184,-14.150311786229611,14.149849288311156,-14.149850387397546,0.0
25.01,0.0,0.0,1.5,0.0,0.0,0.0,-0.21220009852952149,2.389964699117625e-08,1.5002432804000283,-0.012119919229095904,1.0251763373060394e-09,-2.509328601372204e-05,3.7201223537752462e-09,0.033403968384364185,-1.556195320979001e-07,1.3536359310311792e-09,-0.03140434018286756,-5.607346894939893e-10,0.9994421393238828,-1.5549528835713044e-07,-0.033397756566524515,1.5553271808050816e-07,0.9999999999999882,-1.4772208962268658e-09,0.033397756566524335,-3.718047043803775e-09,0.9994421393238948,14.15021148903834,-14.150212589748644,14.14976596682747,-14.149767066577349,14.150211719991566,-14.150212821342018,14.149766111008624,-14.149767210113517,0.0
25.02,0.0,0.0,1.5,0.0,0.0,0.0,-0.21230489854058088,2.3908069638465196e-08,1.5002432644765544,-0.008853209065222222,6.614924037296602e-10,-5.999167074169793e-06,3.684499546272841e-09,0.033089102849735985,-1.556256607766133e-07,1.3767506998969588e-09,-0.03158487958862873,-5.632745697550604e-10,0.999452605583687,-1.5550376623851057e-07,-0.0330830650326642,1.5554047215887042e-07,0.9999999999999882,-1.4640743099511935e-09,0.03308306503266403,-3.6824826717943475e-09,0.999452605583699,14.150111904812361,-14.150113005568032,14.149682120959987,-14.149683220751157,14.150112140155203,-14.150113241557502,14.149682230130146,-14.149683329268795,0.0
25.03,0.0,0.0,1.5,0.0,0.0,0.0,-0.2123771878063713,2.391287058652719e-08,1.5002434372179094,-0.005617671371828102,3.0133258341517666e-10,1.2853558371967414e-05,3.6487356413309563e-09,0.03277246385067574,-1.55631810981614e-07,1.4001011527704155e-09,-0.03175894583649961,-5.695839706572182e-10,0.9994630308694232,-1.5551225432871527e-07,-0.03276659770685391,1.5554824150338235e-07,0.9999999999999882,-1.4507892994927146e-09,0.032766597706853744,-3.64677638292597e-09,0.9994630308694352,14.15001176393499,-14.15001286472939,14.149597630821761,-14.149598730661168,14.150012004498953,-14.15001310593553,14.149597704421714,-14.149598803612085,0.0
25.04,0.0,0.0,1.5,0.0,0.0,0.0,-0.2124172788224822,2.3914085191434736e-08,1.5002437951343972,-0.0024134684249872717,-5.5289274702927465e-11,3.1455103513348835e-05,3.6128464057373e-09,0.032454115208088996,-1.5563800545365298e-07,1.423510674322592e-09,-0.03192657873284309,-5.799745455966198e-10,0.9994734114254302,-1.5552077430203515e-07,-0.032448418352655856,1.5555604825821353e-07,0.9999999999999882,-1.4373607067957643e-09,0.03244841835265569,-3.6109439220984067e-09,0.9994734114254422,14.149911124879855,-14.14991222570576,14.149512553532636,-14.149513653428128,14.149911370922597,-14.149912472373352,14.149512591581777,-14.149513690844717,0.0
25.05,0.0,0.0,1.5,0.0,0.0,0.0,-0.2124254856697531,2.3911748996124787e-08,1.5002443345214496,0.0007592446476124204,-4.0836058326202575e-10,4.9796457190802844e-05,3.576848100281467e-09,0.032134120259737525,-1.5564426810195646e-07,1.4467827535898231e-09,-0.032087818688242585,-5.947711459833536e-10,0.9994837435837853,-1.5552934901494064e-07,-0.03212859025413975,1.5556391574990306e-07,0.9999999999999882,-1.4237828149717634e-09,0.03212859025413958,-3.5750015294999145e-09,0.9994837435837973,14.149810044988225,-14.149811145837795,14.149426945016314,-14.149428044976695,14.149810296103405,-14.149811397545529,14.149426948203205,-14.149428047562642,0.0
25.060000000000002,0.0,0.0,1.5,0.0,0.0,0.0,-0.21240212394233116,2.390589772273127e-08,1.5002450514607064,0.00390031986419938,-7.578700316785938e-10,6.786939971651126e-05,3.5407574918112438e-09,0.03181254184961326,-1.5565062402496244e-07,1.4697003261143756e-09,-0.03224270670620056,-6.143120669699789e-10,0.9994940237649377,-1.5553800252751982e-07,-0.03180717620522101,1.5557186850823444e-07,0.9999999999999878,-1.410049333003339e-09,0.03180717620522085,-3.538965952666312e-09,0.9994940237649499,14.149708580414885,-14.149709681279646,14.149340859938027,-14.149341959973091,14.149708835435685,-14.149709936843482,14.149340829715237,-14.14934192919836,0.0
25.07,0.0,0.0,1.5,0.0,0.0,0.0,-0.21234751067572766,2.3896567264917607e-08,1.5002459418210994,0.007009616386460121,-1.103807601356739e-09,8.56665186932606e-05,3.504591865269523e-09,0.03148944231731205,-1.5565709953105376e-07,1.4920251158304216e-09,-0.032391284371841425,-6.389492924483592e-10,0.9995042484782715,-1.5554676012492536e-07,-0.03148423849899527,1.5557993228709463e-07,0.999999999999988,-1.3961533804280148e-09,0.03148423849899511,-3.502854458519321e-09,0.9995042484782837,14.149606786074134,-14.149607886944946,14.14925435163943,-14.149255451760004,14.14960704297034,-14.149608144315062,14.149254290325453,-14.149255389962923,0.0
25.080000000000002,0.0,0.0,1.5,0.0,0.0,0.0,-0.21226196427487634,2.3883793680209257e-08,1.5002470012599347,0.010087000517080941,-1.4461645808967043e-09,0.00010318122483369147,3.4683690357127224e-09,0.03116488348740822,-1.5566372215928908e-07,1.5134969767026054e-09,-0.03253359384061775,-6.690487393248914e-10,0.999514414322594,-1.5555564833883072e-07,-0.031159838917070335,1.555881340853181e-07,0.999999999999988,-1.3820874720023146e-09,0.031159838917070175,-3.4666848453850644e-09,0.9995144143226062,14.149504715583399,-14.149505816450437,14.14916747207627,-14.149168572294263,14.149504971354425,-14.149506072604087,14.149167382961734,-14.149168482787871,0.0
25.09,0.0,0.0,1.5,0.0,0.0,0.0,-0.21214580444218997,2.3867613182326252e-08,1.5002482252239744,0.013132345697278561,-1.7849335813021518e-09,0.00012040776777948538,3.4321073603115914e-09,0.03083892665883108,-1.5567052070013088e-07,1.5338332341245791e-09,-0.032669677827019766,-7.049905010847999e-10,0.9995245179865562,-1.5556469496889503e-07,-0.03083403871889684,1.555965021675158e-07,0.999999999999988,-1.3678435023470739e-09,0.03083403871889668,-3.430475454993597e-09,0.9995245179865684,14.149402421210942,-14.149403522063665,14.149080271753544,-14.149081372081985,14.149402671770716,-14.149403772889888,14.149080159214224,-14.149081259267225,0.0
25.1,0.0,0.0,1.5,0.0,0.0,0.0,-0.21199935210561804,2.3848062133515715e-08,1.5002496089505213,0.016145532504347304,-2.1201085511892773e-09,0.00013734125192064558,3.3958257503348395e-09,0.030511632594240532,-1.5567752521617167e-07,1.5527280260852947e-09,-0.032799579593289094,-7.471690906571688e-10,0.9995345562490012,-1.5557392910423672e-07,-0.030506898631094938,1.556050660848901e-07,0.9999999999999878,-1.3534127305746324e-09,0.030506898631094778,-3.3942451844599068e-09,0.9995345562490134,14.149299953819167,-14.149301054646292,14.1489927996617,-14.148993900114782,14.149300193877236,-14.149301294826886,14.148992669277291,-14.14899376959944,0.0
