case_id,controller,time_s,position_error_m
Scene01,RA-GCA-CGHTE,29.3,4.406127732175282e-07
Scene01,RA-GCA-CGHTE,29.35,4.226244917992776e-07
Scene01,RA-GCA-CGHTE,29.4,4.028593132047261e-07
Scene01,RA-GCA-CGHTE,29.45,3.8115282291470454e-07
Scene01,RA-GCA-CGHTE,29.5,3.5759231478540536e-07
Scene01,RA-GCA-CGHTE,29.55,3.324448642015915e-07
Scene01,RA-GCA-CGHTE,29.6,3.0609724341233593e-07
Scene01,RA-GCA-CGHTE,29.65,2.7900753202625914e-07
Scene01,RA-GCA-CGHTE,29.7,2.5166837869513704e-07
Scene01,RA-GCA-CGHTE,29.75,2.2457998904122613e-07
Scene01,RA-GCA-CGHTE,29.8,1.982317667033663e-07
Scene01,RA-GCA-CGHTE,29.85,1.7309173883980755e-07
Scene01,RA-GCA-CGHTE,29.9,1.4960256398125876e-07
Scene01,RA-GCA-CGHTE,29.95,1.2818306545850367e-07
Scene01,RA-GCA-CGHTE,30.0,1.0923135077907836e-07
Scene01,RA-GCA-CGHTE,30.05,0.07159437792961834
Scene01,RA-GCA-CGHTE,30.1,0.14286473372206998
Scene01,RA-GCA-CGHTE,30.15,0.21116906469355431
Scene01,RA-GCA-CGHTE,30.2,0.27446275723358776
Scene01,RA-GCA-CGHTE,30.25,0.3311882796421709
Scene01,RA-GCA-CGHTE,30.3,0.38024520045063437
Scene01,RA-GCA-CGHTE,30.35,0.42094565100220027
Scene01,RA-GCA-CGHTE,30.4,0.45295879050490173
Scene01,RA-GCA-CGHTE,30.45,0.47625309264574733
Scene01,RA-GCA-CGHTE,30.5,0.49104230659301396
Scene01,RA-GCA-CGHTE,30.55,0.4977376200613122
Scene01,RA-GCA-CGHTE,30.6,0.4969062653514081
Scene01,RA-GCA-CGHTE,30.65,0.48923560792516185
Scene01,RA-GCA-CGHTE,30.7,0.4755013803012928
Scene01,RA-GCA-CGHTE,30.75,0.4565388836728049
Scene01,RA-GCA-CGHTE,30.8,0.43321639992339595
Scene01,RA-GCA-CGHTE,30.85,0.40641059213417186
Scene01,RA-GCA-CGHTE,30.9,0.3769840137031499
Scene01,RA-GCA-CGHTE,30.95,0.34576512907768553
Scene01,RA-GCA-CGHTE,31.0,0.3135313003296657
Scene01,RA-GCA-CGHTE,31.05,0.2809951201781448
Scene01,RA-GCA-CGHTE,31.1,0.24879431111580252
