axis,time_s,reference_m,response_m,raw_sha256
Z,12.78,2.0,2.05784809480965,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.79,2.0,2.05689948366157,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.8,2.0,2.0559621248097,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.81,2.0,2.05503568184923,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.82,2.0,2.05412022927449,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.83,2.0,2.0532157922919,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.84,2.0,2.05232231650887,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.85,2.0,2.05143974640526,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.86,2.0,2.05056802544413,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.87,2.0,2.04970709618238,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.88,2.0,2.04885690038149,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.89,2.0,2.04801737911816,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.9,2.0,2.04718847289503,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.91,2.0,2.04637012175137,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.92,2.0,2.04556226537375,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.93,2.0,2.04476484320675,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.94,2.0,2.04397779456365,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.95,2.0,2.04320105873708,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.96,2.0,2.04243457510976,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.97,2.0,2.04167793761812,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.98,2.0,2.04093129207155,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,12.99,2.0,2.04019460105278,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.0,2.0,2.03946779058334,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.01,2.0,2.03875078630832,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.02,2.0,2.03804351357656,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.03,2.0,2.03734589752076,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.04,2.0,2.03665786313771,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.05,2.0,2.03597933536841,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.06,2.0,2.03531023917824,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.07,2.0,2.03465049963712,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.08,2.0,2.0340000419997,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.09,2.0,2.03335879178548,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.1,2.0,2.03272667485901,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.11,2.0,2.03210361751005,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.12,2.0,2.03148954653369,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.13,2.0,2.03088438931059,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.14,2.0,2.03028785760978,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.15,2.0,2.02969989501989,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.16,2.0,2.02912053511917,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.17,2.0,2.02854969667492,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.18,2.0,2.02798729866904,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.19,2.0,2.02743326035616,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.2,2.0,2.02688750132174,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.21,2.0,2.02634994154016,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.22,2.0,2.02582050143286,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.23,2.0,2.02529910192642,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.24,2.0,2.02478566451068,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.25,2.0,2.02428011129684,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.26,2.0,2.02378236507557,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.27,2.0,2.02329234937514,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.28,2.0,2.02280998851948,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.29,2.0,2.02233520768632,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.3,2.0,2.02186793296531,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.31,2.0,2.02140809141608,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.32,2.0,2.02095558039271,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.33,2.0,2.02050997708221,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.34,2.0,2.02007149910271,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.35,2.0,2.01964006691013,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.36,2.0,2.01921560152673,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.37,2.0,2.01879802458034,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.38,2.0,2.01838725834349,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.39,2.0,2.01798322577262,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.4,2.0,2.01758585054726,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.41,2.0,2.01719505710917,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.42,2.0,2.01681077070156,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.43,2.0,2.01643291740826,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.44,2.0,2.01606142419287,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.45,2.0,2.01569621893797,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.46,2.0,2.0153372304843,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.47,2.0,2.01498438866989,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.48,2.0,2.01463762436931,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.49,2.0,2.01429686953278,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.5,2.0,2.01396205722539,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.51,2.0,2.01363312166628,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.52,2.0,2.01330974490989,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.53,2.0,2.0129918387547,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.54,2.0,2.01267950876105,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.55,2.0,2.0123726823405,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.56,2.0,2.0120712875668,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.57,2.0,2.01177525319756,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.58,2.0,2.011484508696,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.59,2.0,2.01119898425267,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.6,2.0,2.01091861080715,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.61,2.0,2.01064332006976,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.62,2.0,2.0103730445433,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.63,2.0,2.01010771754473,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.64,2.0,2.00984727322695,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.65,2.0,2.00959164660042,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.66,2.0,2.00934077355499,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.67,2.0,2.0090945908815,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.68,2.0,2.00885303629359,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.69,2.0,2.00861604844937,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.7,2.0,2.00838356697314,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.71,2.0,2.00815553247712,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.72,2.0,2.00793188658315,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.73,2.0,2.00771249584087,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.74,2.0,2.00749717910162,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.75,2.0,2.00728602733423,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.76,2.0,2.0070789809028,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.77,2.0,2.00687598098783,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.78,2.0,2.00667696960075,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.79,2.0,2.00648188959837,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.8,2.0,2.00629068469746,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.81,2.0,2.00610329948925,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.82,2.0,2.00591967945389,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.83,2.0,2.00573977097502,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.84,2.0,2.00556352135427,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.85,2.0,2.00539087882574,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.86,2.0,2.00522179257055,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.87,2.0,2.00505621273135,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.88,2.0,2.00489409042678,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.89,2.0,2.00473537776607,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.9,2.0,2.00458002786346,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.91,2.0,2.00442799485279,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.92,2.0,2.00427923390196,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.93,2.0,2.00413370122745,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.94,2.0,2.00399135410887,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.95,2.0,2.00385202216094,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.96,2.0,2.0037154149261,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.97,2.0,2.00358177575457,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.98,2.0,2.00345105714852,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,13.99,2.0,2.00332321226909,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.0,2.0,2.00319819494009,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.01,2.0,2.00307595965173,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.02,2.0,2.00295646156434,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.03,2.0,2.00283965651209,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.04,2.0,2.00272550100672,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.05,2.0,2.00261395224122,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.06,2.0,2.00250496809362,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.07,2.0,2.00239850713065,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.08,2.0,2.00229452861147,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.09,2.0,2.00219299249143,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.1,2.0,2.00209385942573,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.11,2.0,2.00199709077321,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.12,2.0,2.00190264859999,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.13,2.0,2.00181049568327,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.14,2.0,2.00172059551499,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.15,2.0,2.00163291230559,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.16,2.0,2.0015474109877,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.17,2.0,2.00146405721988,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.18,2.0,2.0013827181923,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.19,2.0,2.00130327919833,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.2,2.0,2.00122583880921,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.21,2.0,2.00115036103215,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.22,2.0,2.00107681039133,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.23,2.0,2.00100515192675,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.24,2.0,2.00093535119296,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.25,2.0,2.00086737425795,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.26,2.0,2.00080118770191,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.27,2.0,2.00073675861604,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.28,2.0,2.00067405460139,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.29,2.0,2.00061304376763,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.3,2.0,2.0005536947319,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.31,2.0,2.00049597661756,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.32,2.0,2.00043985905308,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.33,2.0,2.00038531217076,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.34,2.0,2.00033230660562,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.35,2.0,2.00028081349414,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.36,2.0,2.00023080447312,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.37,2.0,2.00018225167846,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.38,2.0,2.00013512774398,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.39,2.0,2.00008940580021,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.4,2.0,2.00004505947325,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.41,2.0,2.00000206288351,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.42,2.0,1.99996028049571,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.43,2.0,1.99991977512065,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.44,2.0,1.99988052268064,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.45,2.0,1.99984249734736,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.46,2.0,1.99980567369045,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.47,2.0,1.99977002667447,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.48,2.0,1.99973553165581,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.49,2.0,1.99970216437971,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.5,2.0,1.9996699009771,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.51,2.0,1.99963871796165,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.52,2.0,1.99960859222664,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.53,2.0,1.99957950104192,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.54,2.0,1.9995514220509,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.55,2.0,1.99952433326742,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.56,2.0,1.99949821307275,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.57,2.0,1.99947304021254,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.58,2.0,1.99944879379371,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.59,2.0,1.99942545328145,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.6,2.0,1.99940299849614,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.61,2.0,1.99938140961027,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.62,2.0,1.99936066714546,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.63,2.0,1.99934075196933,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.64,2.0,1.99932164529246,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.65,2.0,1.99930332866537,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.66,2.0,1.99928578397544,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.67,2.0,1.99926898616971,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.68,2.0,1.99925291880086,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.69,2.0,1.99923756883244,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.7,2.0,1.99922291928672,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.71,2.0,1.99920895349934,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.72,2.0,1.99919565511604,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.73,2.0,1.99918300808945,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.74,2.0,1.99917099667588,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.75,2.0,1.99915960543213,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.76,2.0,1.9991488192122,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.77,2.0,1.99913862316414,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.78,2.0,1.99912900272679,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.79,2.0,1.9991199436266,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.8,2.0,1.99911143187437,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.81,2.0,1.99910345376203,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.82,2.0,1.99909599585948,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.83,2.0,1.99908904501131,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.84,2.0,1.99908258833361,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.85,2.0,1.99907661321072,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.86,2.0,1.99907110729208,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.87,2.0,1.99906605848893,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.88,2.0,1.99906145497114,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.89,2.0,1.999057285164,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.9,2.0,1.99905353774494,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.91,2.0,1.9990502016404,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.92,2.0,1.99904726602252,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.93,2.0,1.999044720306,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.94,2.0,1.99904252644102,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.95,2.0,1.99904068840408,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.96,2.0,1.99903920368645,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.97,2.0,1.99903806215211,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
Z,14.98,2.0,1.99903725387062,5270D4F91D258113EE7D00CF491C6F133F75D4B9F01EB3B17108581228BBEBC2
