time_s,pp_cbf_off_minimum_distance_m,pp_cbf_on_minimum_distance_m,project_evaluation_distance_m,pp_cbf_off_cumulative_exposure_s,pp_cbf_on_cumulative_exposure_s
33.58,1.2806246024476766,1.0795701826702297,0.6,2.040000000000001,0.0
33.59,1.280624605576826,1.0797669287670015,0.6,2.040000000000001,0.0
33.6,1.280624608674681,1.0799634987544735,0.6,2.040000000000001,0.0
33.61,1.2806246117418794,1.08015991368693,0.6,2.040000000000001,0.0
33.62,1.280624614779018,1.0803561273431934,0.6,2.040000000000001,0.0
33.63,1.2806246177866554,1.080552163834716,0.6,2.040000000000001,0.0
33.64,1.2806246207653174,1.0807480282907516,0.6,2.040000000000001,0.0
33.65,1.2806246237154888,1.0809437127412254,0.6,2.040000000000001,0.0
33.660000000000004,1.2806246266376218,1.0811392192722005,0.6,2.040000000000001,0.0
33.67,1.2806246295321364,1.0813345740838725,0.6,2.040000000000001,0.0
33.68,1.2806246323994226,1.081529727990516,0.6,2.040000000000001,0.0
33.69,1.2806246352398334,1.0817247074114233,0.6,2.040000000000001,0.0
33.7,1.2806246380536932,1.0819195109502997,0.6,2.040000000000001,0.0
33.71,1.2806246408413018,1.0821141605654985,0.6,2.040000000000001,0.0
33.72,1.280624643602926,1.0823086099384043,0.6,2.040000000000001,0.0
33.730000000000004,1.2806246463388093,1.0825028830955092,0.6,2.040000000000001,0.0
33.74,1.2806246490491673,1.0826969847083547,0.6,2.040000000000001,0.0
33.75,1.2806246517341946,1.0828909075201623,0.6,2.040000000000001,0.0
33.76,1.2806246543940636,1.0830846532145384,0.6,2.040000000000001,0.0
33.77,1.2806246570289248,1.0832782478525333,0.6,2.040000000000001,0.0
33.78,1.2806246596389064,1.0834716426690818,0.6,2.040000000000001,0.0
33.79,1.2806246622241189,1.083664863742527,0.6,2.040000000000001,0.0
33.8,1.2806246647846558,1.0838579099637202,0.6,2.040000000000001,0.0
33.81,1.2806246673205965,1.084050802956873,0.6,2.040000000000001,0.0
33.82,1.2806246698319983,1.0842434967769612,0.6,2.040000000000001,0.0
33.83,1.2806246723189074,1.084436015094445,0.6,2.040000000000001,0.0
33.84,1.2806246747813583,1.0846283629364122,0.6,2.040000000000001,0.0
33.85,1.2806246772193708,1.0848205328860532,0.6,2.040000000000001,0.0
33.86,1.2806246796329572,1.085012526501085,0.6,2.040000000000001,0.0
33.87,1.2806246820221179,1.085204369925665,0.6,2.040000000000001,0.0
33.88,1.2806246843868438,1.0853960146037955,0.6,2.040000000000001,0.0
33.89,1.2806246867271185,1.085587486348783,0.6,2.040000000000001,0.0
33.9,1.2806246890429223,1.0857787842449647,0.6,2.040000000000001,0.0
33.910000000000004,1.2806246913342272,1.085969929670547,0.6,2.040000000000001,0.0
33.92,1.280624693600998,1.086160877013051,0.6,2.040000000000001,0.0
33.93,1.2806246958431993,1.0863516497033001,0.6,2.040000000000001,0.0
33.94,1.2806246980607943,1.0865422528448845,0.6,2.040000000000001,0.0
33.95,1.2806247002537405,1.0867326791069263,0.6,2.040000000000001,0.0
33.96,1.2806247024219943,1.0869229298564735,0.6,2.040000000000001,0.0
33.97,1.2806247045655144,1.0871130312714048,0.6,2.040000000000001,0.0
33.980000000000004,1.2806247066842584,1.0873029350850387,0.6,2.040000000000001,0.0
33.99,1.2806247087781857,1.0874926668170672,0.6,2.040000000000001,0.0
34.0,1.2806247108472575,1.087682225499886,0.6,2.040000000000001,0.0
34.01,1.2806247128914363,1.0878716327101696,0.6,2.040000000000001,0.0
34.02,1.280624714910691,1.0880608429716254,0.6,2.040000000000001,0.0
34.03,1.2806247169049931,1.0882498795499713,0.6,2.040000000000001,0.0
34.04,1.2806247188743172,1.0884387473464023,0.6,2.040000000000001,0.0
34.05,1.280624720818647,1.0886274392987167,0.6,2.040000000000001,0.0
34.06,1.2806247227379648,1.0888159568987563,0.6,2.040000000000001,0.0
34.07,1.280624724632265,1.089004325786291,0.6,2.040000000000001,0.0
34.08,1.2806247265015458,1.0891924982389178,0.6,2.040000000000001,0.0
34.09,1.2806247283458132,1.089380499462071,0.6,2.040000000000001,0.0
34.1,1.2806247301650806,1.0895683287372009,0.6,2.040000000000001,0.0
34.11,1.2806247319593707,1.0897560073176376,0.6,2.040000000000001,0.0
34.12,1.28062473372871,1.0899434901168588,0.6,2.040000000000001,0.0
34.13,1.2806247354731366,1.0901308001562031,0.6,2.040000000000001,0.0
34.14,1.280624737192697,1.090317942350427,0.6,2.040000000000001,0.0
34.15,1.2806247388874452,1.0905049097908142,0.6,2.040000000000001,0.0
34.160000000000004,1.2806247405574442,1.0906917036689345,0.6,2.040000000000001,0.0
34.17,1.2806247422027666,1.0908783498564143,0.6,2.040000000000001,0.0
34.18,1.2806247438234928,1.0910648007918513,0.6,2.040000000000001,0.0
34.19,1.2806247454197144,1.0912510815168521,0.6,2.040000000000001,0.0
34.2,1.2806247469915304,1.0914371910567262,0.6,2.040000000000001,0.0
34.21,1.28062474853905,1.0916231509202636,0.6,2.040000000000001,0.0
34.22,1.280624750059643,1.0918089161966114,0.6,2.040000000000001,0.0
34.230000000000004,1.2806247515588782,1.0919945097745969,0.6,2.040000000000001,0.0
34.24,1.2806247530343418,1.0921799361685167,0.6,2.040000000000001,0.0
34.25,1.2806247544860825,1.0923651891122848,0.6,2.040000000000001,0.0
34.26,1.2806247559142512,1.0925502694674973,0.6,2.040000000000001,0.0
34.27,1.2806247573190133,1.0927352029554516,0.6,2.040000000000001,0.0
34.28,1.2806247587005417,1.092919942390631,0.6,2.040000000000001,0.0
34.29,1.280624760059021,1.0931045125660523,0.6,2.040000000000001,0.0
34.300000000000004,1.2806247613946427,1.0932889125844947,0.6,2.040000000000001,0.0
34.31,1.2806247627076062,1.0934731638587802,0.6,2.040000000000001,0.0
34.32,1.2806247639981214,1.0936572217471556,0.6,2.040000000000001,0.0
34.33,1.2806247652664058,1.0938411090157056,0.6,2.040000000000001,0.0
34.34,1.2806247665126838,1.0940248298855666,0.6,2.040000000000001,0.0
34.35,1.280624767737189,1.0942083785809984,0.6,2.040000000000001,0.0
34.36,1.2806247689401615,1.094391755613076,0.6,2.040000000000001,0.0
34.37,1.280624770121849,1.0945749866722643,0.6,2.040000000000001,0.0
34.38,1.280624771282505,1.0947580249472875,0.6,2.040000000000001,0.0
34.39,1.2806247724223905,1.0949408949855417,0.6,2.040000000000001,0.0
34.4,1.2806247735417735,1.0951235957502645,0.6,2.040000000000001,0.0
34.410000000000004,1.2806247746409263,1.0953061488008575,0.6,2.040000000000001,0.0
34.42,1.2806247757201283,1.0954885097284925,0.6,2.040000000000001,0.0
34.43,1.2806247767796635,1.0956707011064226,0.6,2.040000000000001,0.0
34.44,1.2806247778198196,1.0958527268809237,0.6,2.040000000000001,0.0
34.45,1.2806247788408907,1.0960345817419141,0.6,2.040000000000001,0.0
34.46,1.2806247798431734,1.0962162659681172,0.6,2.040000000000001,0.0
34.47,1.2806247808269708,1.0963978051129337,0.6,2.040000000000001,0.0
34.480000000000004,1.280624781792586,1.0965791527452005,0.6,2.040000000000001,0.0
34.49,1.2806247827403285,1.0967603331689455,0.6,2.040000000000001,0.0
34.5,1.2806247836705085,1.0969413635477765,0.6,2.040000000000001,0.0
34.51,1.2806247845834393,1.0971222264089362,0.6,2.040000000000001,0.0
34.52,1.280624785479437,1.0973028996885559,0.6,2.040000000000001,0.0
34.53,1.280624786358818,1.097483428521209,0.6,2.040000000000001,0.0
34.54,1.2806247872219014,1.0976637729605032,0.6,2.040000000000001,0.0
34.550000000000004,1.280624788069007,1.09784396578673,0.6,2.040000000000001,0.0
34.56,1.2806247889004547,1.0980239711163815,0.6,2.040000000000001,0.0
34.57,1.2806247897165655,1.098203828582825,0.6,2.040000000000001,0.0
34.58,1.2806247905176602,1.0983835006074227,0.6,2.040000000000001,0.0
34.59,1.280624791304059,1.0985630228215486,0.6,2.040000000000001,0.0
34.6,1.280624792076081,1.0987423767749172,0.6,2.040000000000001,0.0
34.61,1.280624792834046,1.0989215456253494,0.6,2.040000000000001,0.0
34.62,1.280624793578271,1.0991005460411025,0.6,2.040000000000001,0.0
34.63,1.2806247943090714,1.09927937693494,0.6,2.040000000000001,0.0
34.64,1.2806247950267622,1.0994580413128783,0.6,2.040000000000001,0.0
34.65,1.2806247957316537,1.09963654382736,0.6,2.040000000000001,0.0
34.660000000000004,1.2806247964240565,1.0998148767711238,0.6,2.040000000000001,0.0
34.67,1.2806247971042763,1.0999930418733188,0.6,2.040000000000001,0.0
34.68,1.280624797772617,1.1001710422758721,0.6,2.040000000000001,0.0
34.69,1.2806247984293786,1.1003488740698655,0.6,2.040000000000001,0.0
34.7,1.2806247990748574,1.1005265622494365,0.6,2.040000000000001,0.0
34.71,1.280624799709347,1.1007040620923665,0.6,2.040000000000001,0.0
34.72,1.2806248003331357,1.1008813974485783,0.6,2.040000000000001,0.0
34.730000000000004,1.2806248009465093,1.101058584497743,0.6,2.040000000000001,0.0
34.74,1.280624801549747,1.1012355901870887,0.6,2.040000000000001,0.0
34.75,1.280624802143125,1.101412427900915,0.6,2.040000000000001,0.0
34.76,1.2806248027269145,1.1015891179475967,0.6,2.040000000000001,0.0
34.77,1.2806248033013814,1.101765643116159,0.6,2.040000000000001,0.0
34.78,1.2806248038667871,1.1019419828167558,0.6,2.040000000000001,0.0
34.79,1.280624804423387,1.1021181801374003,0.6,2.040000000000001,0.0
34.800000000000004,1.2806248049714308,1.1022941962170596,0.6,2.040000000000001,0.0
34.81,1.2806248055111644,1.1024700631741136,0.6,2.040000000000001,0.0
34.82,1.2806248060428265,1.1026457457580099,0.6,2.040000000000001,0.0
34.83,1.280624806566651,1.1028212830603739,0.6,2.040000000000001,0.0
34.84,1.2806248070828654,1.10299663824197,0.6,2.040000000000001,0.0
34.85,1.2806248075916922,1.1031718458655275,0.6,2.040000000000001,0.0
34.86,1.2806248080933464,1.1033468884020547,0.6,2.040000000000001,0.0
34.87,1.2806248085880385,1.103521749031764,0.6,2.040000000000001,0.0
34.88,1.280624809075972,1.1036964434489611,0.6,2.040000000000001,0.0
34.89,1.2806248095573445,1.1038709719904762,0.6,2.040000000000001,0.0
34.9,1.2806248100323476,1.1040453370633798,0.6,2.040000000000001,0.0
34.910000000000004,1.2806248105011666,1.10421954200898,0.6,2.040000000000001,0.0
34.92,1.2806248109639804,1.1043935810640308,0.6,2.040000000000001,0.0
34.93,1.2806248114209426,1.1045674548861264,0.6,2.040000000000001,0.0
34.94,1.2806248118722445,1.1047411876703843,0.6,2.040000000000001,0.0
34.95,1.2806248123180712,1.1049147404429587,0.6,2.040000000000001,0.0
34.96,1.2806248127585518,1.1050881263305732,0.6,2.040000000000001,0.0
34.97,1.2806248131938354,1.1052613691596058,0.6,2.040000000000001,0.0
34.980000000000004,1.2806248136240637,1.1054344466252752,0.6,2.040000000000001,0.0
34.99,1.2806248140493734,1.1056073404427418,0.6,2.040000000000001,0.0
35.0,1.2806248144698957,1.1057800718312902,0.6,2.040000000000001,0.0
35.01,1.280624814885755,1.1059526409446057,0.6,2.040000000000001,0.0
35.02,1.280624815297071,1.1061250499272846,0.6,2.040000000000001,0.0
35.03,1.280624815703957,1.106297294878766,0.6,2.040000000000001,0.0
35.04,1.2806248161065212,1.1064693760560547,0.6,2.040000000000001,0.0
35.050000000000004,1.2806248165048666,1.106641317373821,0.6,2.040000000000001,0.0
35.06,1.28062481689909,1.1068130747602583,0.6,2.040000000000001,0.0
35.07,1.2806248172892836,1.1069846716584641,0.6,2.040000000000001,0.0
35.08,1.2806248176755342,1.1071561233747667,0.6,2.040000000000001,0.0
35.09,1.2806248180579245,1.1073273981969232,0.6,2.040000000000001,0.0
35.1,1.2806248184365312,1.1074985091662068,0.6,2.040000000000001,0.0
35.11,1.2806248188114262,1.1076694758650814,0.6,2.040000000000001,0.0
35.12,1.2806248191826777,1.1078402818850361,0.6,2.040000000000001,0.0
35.13,1.2806248195503485,1.1080109068960118,0.6,2.040000000000001,0.0
35.14,1.2806248199144978,1.108181392765409,0.6,2.040000000000001,0.0
35.15,1.28062482027518,1.1083517021439453,0.6,2.040000000000001,0.0
35.160000000000004,1.2806248206324458,1.1085218660437768,0.6,2.040000000000001,0.0
35.17,1.2806248209863416,1.1086918503736845,0.6,2.040000000000001,0.0
35.18,1.2806248213369105,1.1088616910991764,0.6,2.040000000000001,0.0
